timestamp,season,holiday,weather,temperature,working_hours,E_PV,E_wind,E_storage_discharge,E_grid,ESCFR,ESCFG,v_wind,wind_direction
2024/10/15 19:49,autumn,no,rainy,23.7,80,2077.69,16739.12,21158.19,0,21137.05,0,7.118246208,179.7586794
2024/10/15 22:58,autumn,no,sunny,24.8,29.27,724.72,29753.97,28892.12,56927.2,0,18892.12,7.139341546,178.2608007
2024/10/26 00:14,autumn,no,cloudy,17,26.67,0,14481.38,16876.02,5952.6,7774.15,0,7.166766375,177.8535935
2024/10/26 03:21,autumn,no,rainy,20.8,37.78,0,0,37750,67950,0,27750,7.12031854,180.006953
2024/10/26 05:42,autumn,no,sunny,21.7,44.44,1111.72,45874.75,44400,95093.53,0,34400,7.092908778,182.9726624
2024/10/26 09:55,autumn,no,cloudy,22,24,0,20232.38,16640.99,19648.64,4070.55,2570.44,7.152290173,177.2606736
2024/10/26 10:13,autumn,no,cloudy,21.5,26.67,0,7891.67,10763.33,0,9055.24,0,7.166766375,177.8535935
2024/10/2 00:14,autumn,yes,sunny,17.5,0,0,0,0,0,0,0,7.094390891,181.7901769
2024/10/2 03:21,autumn,yes,sunny,19.2,0,0,0,0,0,0,0,7.118246208,179.7586794
2024/10/2 05:42,autumn,yes,rainy,21.6,0,0,0,0,0,0,0,7.085589265,180.6825471
2024/10/2 09:55,autumn,yes,cloudy,21.5,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/2 10:13,autumn,yes,rainy,21,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/2 14:36,autumn,yes,cloudy,22.2,0,0,0,0,0,0,0,7.152290173,177.2606736
2024/10/2 19:49,autumn,yes,cloudy,23.8,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/2 22:58,autumn,yes,cloudy,19.9,0,0,0,0,0,0,0,7.083661637,181.1822043
2024/10/3 00:14,autumn,yes,sunny,19.5,0,0,0,0,0,0,0,7.083661637,181.1822043
2024/10/3 03:21,autumn,yes,rainy,22.6,0,0,0,0,0,0,0,7.109350165,181.0882149
2024/10/3 05:42,autumn,yes,cloudy,17.9,0,0,0,0,0,0,0,7.074045344,186.4318611
2024/10/3 09:55,autumn,yes,cloudy,18.2,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/3 10:13,autumn,yes,cloudy,20.6,0,0,0,0,0,0,0,7.118246208,179.7586794
2024/10/3 14:36,autumn,yes,sunny,20.2,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/3 19:49,autumn,yes,sunny,20.3,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/3 22:58,autumn,yes,sunny,19.1,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/4 00:14,autumn,yes,rainy,21.7,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/4 03:21,autumn,yes,cloudy,20.6,0,0,0,0,0,0,0,7.085589265,180.6825471
2024/10/4 05:42,autumn,yes,sunny,21.4,0,0,0,0,0,0,0,7.118246208,179.7586794
2024/10/4 09:55,autumn,yes,rainy,18.5,0,0,0,0,0,0,0,7.139341546,178.2608007
2024/10/4 10:13,autumn,yes,cloudy,18.9,0,0,0,0,0,0,0,7.109350165,181.0882149
2024/10/4 14:36,autumn,yes,sunny,20.2,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/4 19:49,autumn,yes,sunny,22.3,0,0,0,0,0,0,0,7.139341546,178.2608007
2024/10/4 22:58,autumn,yes,rainy,20,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/5 00:14,autumn,yes,cloudy,22.9,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/5 03:21,autumn,yes,sunny,19.5,0,0,0,0,0,0,0,7.085589265,180.6825471
2024/10/5 05:42,autumn,yes,rainy,19,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/5 09:55,autumn,yes,sunny,22.4,0,0,0,0,0,0,0,7.12031854,180.006953
2024/10/5 10:13,autumn,yes,rainy,17.8,0,0,0,0,0,0,0,7.152290173,177.2606736
2024/10/5 14:36,autumn,yes,cloudy,24.8,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/5 19:49,autumn,yes,rainy,20.4,0,0,0,0,0,0,0,7.109350165,181.0882149
2024/10/5 22:58,autumn,yes,sunny,21.5,0,0,0,0,0,0,0,7.12031854,180.006953
2024/10/6 00:14,autumn,yes,cloudy,19.8,0,0,0,0,0,0,0,7.053652628,186.2491642
2024/10/6 03:21,autumn,yes,sunny,23,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/6 05:42,autumn,yes,sunny,19.4,0,0,0,0,0,0,0,7.118246208,179.7586794
2024/10/6 09:55,autumn,yes,cloudy,20.4,0,0,0,0,0,0,0,7.109350165,181.0882149
2024/10/6 10:13,autumn,yes,cloudy,19.9,0,0,0,0,0,0,0,7.139341546,178.2608007
2024/10/6 14:36,autumn,yes,sunny,23.9,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/6 19:49,autumn,yes,cloudy,21.4,0,0,0,0,0,0,0,7.12031854,180.006953
2024/10/6 22:58,autumn,yes,cloudy,22.4,0,0,0,0,0,0,0,7.152290173,177.2606736
2024/10/7 00:14,autumn,yes,sunny,20.8,0,0,0,0,0,0,0,7.166766375,177.8535935
2024/10/7 03:21,autumn,yes,cloudy,19.1,0,0,0,0,0,0,0,7.118246208,179.7586794
2024/10/7 05:42,autumn,yes,cloudy,22.3,0,0,0,0,0,0,0,7.094390891,181.7901769
2024/10/7 09:55,autumn,yes,sunny,20.5,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/7 10:13,autumn,yes,sunny,22,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/7 14:36,autumn,yes,rainy,22,0,0,0,0,0,0,0,7.092908778,182.9726624
2024/10/7 19:49,autumn,yes,cloudy,23.9,0,0,0,0,0,0,0,7.119736471,180.5057236
2024/10/7 22:58,autumn,yes,rainy,21.5,0,0,0,0,0,0,0,7.109350165,181.0882149
2024/10/8 00:14,autumn,no,sunny,21.4,80,0,0,47970,0,0,37970,7.118246208,179.7586794
2024/10/8 03:21,autumn,no,rainy,17.5,80,2114.72,16724.53,21135.75,0,21114.62,0,7.118246208,179.7586794
2024/10/8 05:42,autumn,no,sunny,18.1,26.67,0,0,26650,103935,0,16650,7.166766375,177.8535935
2024/10/8 09:55,autumn,no,sunny,19.8,37.78,0,38776.32,37750,82023.68,0,27750,7.12031854,180.006953
2024/10/8 10:13,autumn,no,cloudy,17.9,68,1746.56,14546.29,17682.16,0,17682.16,0,7.085589265,180.6825471
2024/10/8 14:36,autumn,no,sunny,20.9,68,1746.56,11707.79,13725.66,0,13725.66,0,7.085589265,180.6825471
2024/10/8 19:49,autumn,no,rainy,20,40,0,0,39950,116654,0,29950,7.119736471,180.5057236
2024/10/8 22:58,autumn,no,cloudy,19.4,26.67,0,25095.46,19347.11,30177.43,1294.57,8062.54,7.166766375,177.8535935
2024/10/9 00:14,autumn,no,cloudy,22.3,80,2109.32,19887.27,25973.4,0,25342.95,0,7.118246208,179.7586794
2024/10/9 03:21,autumn,no,sunny,20.2,34.29,0,0,34250,85282.5,0,24250,7.094390891,181.7901769
2024/10/9 05:42,autumn,no,rainy,21.8,26.67,0,26400.03,26650,96189.97,0,16650,7.166766375,177.8535935
2024/10/9 09:55,autumn,no,cloudy,17.9,40,0,41072.73,39105.88,76425.39,0,29105.88,7.119736471,180.5057236
2024/10/9 10:13,autumn,no,sunny,19.7,80,0,29744.05,42210.95,0,26393.49,5927.46,7.118246208,179.7586794
2024/10/9 14:36,autumn,no,cloudy,19.1,40,1161.29,41072.73,33007.42,60588.56,0,23007.42,7.119736471,180.5057236
2024/10/9 19:49,autumn,no,sunny,23.1,24,0,0,23950,57480,0,13950,7.152290173,177.2606736
2024/10/9 22:58,autumn,no,cloudy,19.6,40,0,0,39950,33558,0,29950,7.119736471,180.5057236
2024/10/10 00:14,autumn,no,cloudy,18.6,24,0,24334.93,20119.38,36975.69,0,10119.38,7.152290173,177.2606736
2024/10/10 03:21,autumn,no,cloudy,20.2,48,1158.27,13924.99,18481.75,0,16354.76,0,7.053652628,186.2491642
2024/10/10 05:42,autumn,no,sunny,21.2,68,0,23309.18,31050.82,0,23269.98,0,7.085589265,180.6825471
2024/10/10 09:55,autumn,no,cloudy,20.6,80,0,0,39975,0,0,29975,7.118246208,179.7586794
2024/10/10 10:13,autumn,no,rainy,21.3,34.29,1096.39,35070.69,29191.15,54174.27,0,19191.15,7.094390891,181.7901769
2024/10/10 14:36,autumn,no,cloudy,23.8,29.27,735.86,27194.21,20772.18,29921.75,2544.15,8228.02,7.139341546,178.2608007
2024/10/10 19:49,autumn,no,cloudy,19.5,41.46,1158.27,42642.61,33418.72,60891.8,0,23418.72,7.109350165,181.0882149
2024/10/10 22:58,autumn,no,sunny,23.1,29.27,0,22069.44,19800.09,17917.48,7636.73,2235.27,7.139341546,178.2608007
2024/10/11 00:14,autumn,no,cloudy,22.8,48,0,0,28770,0,0,18770,7.053652628,186.2491642
2024/10/11 03:21,autumn,no,rainy,19.1,26.67,0,20092.52,18339.32,17533.16,6262.51,2121.81,7.166766375,177.8535935
2024/10/11 05:42,autumn,no,rainy,19.4,44.44,0,45874.75,38304.61,71220.65,0,28304.61,7.092908778,182.9726624
2024/10/11 09:55,autumn,no,rainy,22.5,34,0,0,33950,46172,0,23950,7.083661637,181.1822043
2024/10/11 10:13,autumn,no,rainy,21.5,37.78,0,11469.98,14955.02,0,13122.35,0,7.12031854,180.006953
2024/10/11 14:36,autumn,no,cloudy,21.3,48,0,8679.94,10500.06,0,10407.74,0,7.053652628,186.2491642
2024/10/11 19:49,autumn,no,cloudy,22,24,0,0,23950,57480,0,13950,7.152290173,177.2606736
2024/10/11 22:58,autumn,no,rainy,20.6,26.67,597.45,24965.52,19313.07,29743.96,1424.51,7899.99,7.166766375,177.8535935
2024/10/12 00:14,autumn,no,rainy,21,68,0,25849.86,35305.14,0,22846.54,2573.85,7.085589265,180.6825471
2024/10/12 03:21,autumn,no,rainy,21.9,44.44,0,34549.72,29926.64,28763.65,11280.03,8691.6,7.092908778,182.9726624
2024/10/12 05:42,autumn,no,rainy,18.7,80,2093.4,16732.88,21148.73,0,21127.59,0,7.118246208,179.7586794
2024/10/12 09:55,autumn,no,cloudy,22,34,1075.98,34436.48,28144.89,51772.65,0,18144.89,7.083661637,181.1822043
2024/10/12 10:13,autumn,no,sunny,17.1,34,1075.98,23074.66,22456.29,15861.06,9615.33,2890.96,7.083661637,181.1822043
2024/10/12 14:36,autumn,no,rainy,24.4,44.44,0,0,44400,111000,0,34400,7.092908778,182.9726624
2024/10/12 19:49,autumn,no,sunny,23.3,26.67,0,0,26650,47970,0,16650,7.166766375,177.8535935
2024/10/12 22:58,autumn,no,sunny,23.5,68,1728.3,22605.81,30025.9,0,23392.63,0,7.085589265,180.6825471
2024/10/13 00:14,autumn,no,rainy,22.6,26.67,593.67,26400.03,26650,76941.29,0,16650,7.166766375,177.8535935
2024/10/13 03:21,autumn,no,cloudy,22.9,44.44,0,43499.35,31356.19,49464.47,2365.4,19000.79,7.092908778,182.9726624
2024/10/13 05:42,autumn,no,sunny,19.2,40,0,41072.73,39105.88,76425.39,0,29105.88,7.119736471,180.5057236
2024/10/13 09:55,autumn,no,cloudy,18.7,26.67,0,20092.52,18339.32,17533.16,6262.51,2121.81,7.166766375,177.8535935
2024/10/13 10:13,autumn,no,cloudy,21.9,68,0,0,61155,0,0,51155,7.085589265,180.6825471
2024/10/13 14:36,autumn,no,sunny,22.2,44.44,0,45874.75,44400,158365.25,0,34400,7.092908778,182.9726624
2024/10/13 19:49,autumn,no,rainy,21.6,34,0,0,33950,46172,0,23950,7.083661637,181.1822043
2024/10/13 22:58,autumn,no,cloudy,20,44.44,0,0,44400,79920,0,34400,7.092908778,182.9726624
2024/10/14 00:14,autumn,no,cloudy,19.7,29.27,0,0,29250,30537,0,19250,7.139341546,178.2608007
2024/10/14 03:21,autumn,no,rainy,21.8,40,1146.22,41072.73,33011.57,60599.49,0,23011.57,7.119736471,180.5057236
2024/10/14 05:42,autumn,no,cloudy,19,48.57,0,0,48550,120889.5,0,38550,7.074045344,186.4318611
2024/10/14 09:55,autumn,no,cloudy,22,44.44,1146.22,13048.09,16885.7,0,15535.89,0,7.092908778,182.9726624
2024/10/14 10:13,autumn,no,sunny,19.8,68,0,23309.18,31050.82,0,23269.98,0,7.085589265,180.6825471
2024/10/14 14:36,autumn,no,rainy,24.1,40,0,0,39950,54332,0,29950,7.119736471,180.5057236
2024/10/14 19:49,autumn,no,cloudy,19.6,44.44,1146.22,34209.01,29840.7,28044.08,11620.74,8264.96,7.092908778,182.9726624
2024/10/14 22:58,autumn,no,rainy,23.9,24,0,0,23950,57480,0,13950,7.152290173,177.2606736
2024/10/15 00:14,autumn,no,rainy,19.2,34,0,0,33950,81480,0,23950,7.083661637,181.1822043
2024/10/15 03:21,autumn,no,cloudy,22.7,68,1714.85,19994.28,25855.87,0,23777.59,0,7.085589265,180.6825471
2024/10/15 05:42,autumn,no,sunny,17.1,37.78,0,0,37750,120800,0,27750,7.12031854,180.006953
2024/10/15 09:55,autumn,no,rainy,20.6,48,1143.23,10164.16,12667.61,0,12420.73,0,7.053652628,186.2491642
2024/10/15 10:13,autumn,no,cloudy,17.4,37.78,1143.23,38776.32,32296.4,59909.05,0,22296.4,7.12031854,180.006953
2024/10/15 14:36,autumn,no,sunny,24.2,40,1143.23,41072.73,38801.36,75586.68,0,28801.36,7.119736471,180.5057236
2024/10/15 19:49,autumn,no,rainy,24.6,80,2077.69,13470.79,16431.52,0,16415.38,0,7.118246208,179.7586794
2024/10/15 22:58,autumn,no,sunny,20.9,41.46,1143.23,42642.61,41450,132956.96,0,31450,7.109350165,181.0882149
2024/10/16 00:14,autumn,no,sunny,18.2,80,2072.48,22989.32,30903.21,0,27425.78,0,7.118246208,179.7586794
2024/10/16 03:21,autumn,no,cloudy,17.6,24,0,0,23950,57480,0,13950,7.152290173,177.2606736
2024/10/16 05:42,autumn,no,sunny,18,48.57,1140.26,48871.03,42813.95,80983.76,0,32813.95,7.074045344,186.4318611
2024/10/16 09:55,autumn,no,sunny,17.8,40,0,41072.73,33341.52,61415.75,0,23341.52,7.119736471,180.5057236
2024/10/16 10:13,autumn,no,cloudy,20.3,48,1140.26,13931.93,18492.82,0,16359.72,0,7.053652628,186.2491642
2024/10/16 14:36,autumn,no,rainy,24.1,37.78,0,29253.75,25558.79,24462.45,9477.57,6126.22,7.12031854,180.006953
2024/10/16 19:49,autumn,no,cloudy,23.9,80,0,29744.05,42210.95,0,26393.49,5927.46,7.118246208,179.7586794
2024/10/16 22:58,autumn,no,rainy,24.2,24,0,23606.8,17222.2,28146.99,722.12,6500.08,7.152290173,177.2606736
2024/10/17 00:14,autumn,no,rainy,23,26.67,586.29,7663.33,10405.38,0,9054.99,0,7.166766375,177.8535935
2024/10/17 03:21,autumn,no,cloudy,17,24,0,16591.01,15860.67,11616.32,6720.28,0,7.152290173,177.2606736
2024/10/17 05:42,autumn,no,rainy,21.4,24,568.67,24334.93,19974.76,36551.65,0,9974.76,7.152290173,177.2606736
2024/10/17 09:55,autumn,no,rainy,21.5,24,0,0,23950,32572,0,13950,7.152290173,177.2606736
2024/10/17 10:13,autumn,no,sunny,22.1,48.78,1137.33,35799.5,33165.34,29542.83,13094.13,10071.2,7.072294252,186.4925199
2024/10/17 14:36,autumn,no,rainy,24.1,48,0,0,43155,0,0,33155,7.053652628,186.2491642
2024/10/17 19:49,autumn,no,rainy,22.5,34,1064.17,34436.48,28148.01,51781.34,0,18148.01,7.083661637,181.1822043
2024/10/17 22:58,autumn,no,sunny,21.3,68,0,0,33975,0,0,23975,7.085589265,180.6825471
2024/10/18 00:14,autumn,no,cloudy,22.3,44.44,0,0,44400,48840,0,34400,7.092908778,182.9726624
2024/10/18 03:21,autumn,no,sunny,18.9,44.44,1134.41,13052.66,16892.93,0,15539.09,0,7.092908778,182.9726624
2024/10/18 05:42,autumn,no,rainy,18.9,57.14,0,58080.33,50771.12,95566.54,0,40771.12,7.071370339,184.2703582
2024/10/18 09:55,autumn,no,rainy,18.4,68,1701.61,17313.5,21754.89,0,21661.32,0,7.085589265,180.6825471
2024/10/18 10:13,autumn,no,cloudy,22.2,48,1134.41,15737.1,21488.5,0,16093.24,0,7.053652628,186.2491642
2024/10/18 14:36,autumn,no,cloudy,20.8,80,0,0,47970,0,0,37970,7.118246208,179.7586794
2024/10/18 19:49,autumn,no,rainy,20.8,37.78,0,0,37750,94375,0,27750,7.12031854,180.006953
2024/10/18 22:58,autumn,no,cloudy,22.3,26.67,0,0,26650,47970,0,16650,7.166766375,177.8535935
2024/10/19 00:14,autumn,no,sunny,20.3,48,1131.48,10168.95,12674.57,0,12427.69,0,7.053652628,186.2491642
2024/10/19 03:21,autumn,no,rainy,18.3,48,1131.48,15738.19,21490.33,0,16093.05,0,7.053652628,186.2491642
2024/10/19 05:42,autumn,no,sunny,20.4,68,1697.22,17315.29,21757.49,0,21663.8,0,7.085589265,180.6825471
2024/10/19 09:55,autumn,no,rainy,20.2,24,565.74,24334.93,19975.54,36553.79,0,9975.54,7.152290173,177.2606736
2024/10/19 10:13,autumn,no,sunny,18.4,37.78,1131.48,20583.25,23569.95,7565.32,11609.33,2010.61,7.12031854,180.006953
2024/10/19 14:36,autumn,no,sunny,19.7,34.29,1074.73,35070.69,29196.87,54190.21,0,19196.87,7.094390891,181.7901769
2024/10/19 19:49,autumn,no,cloudy,22.9,48,0,0,33565,0,0,23565,7.053652628,186.2491642
2024/10/19 22:58,autumn,no,rainy,19.6,40,1131.48,41072.73,38804.32,75595.47,0,28804.32,7.119736471,180.5057236
2024/10/20 00:14,autumn,no,sunny,18.3,24,564.3,20088.85,16600.68,19268.17,4214.08,2386.6,7.152290173,177.2606736
2024/10/20 03:21,autumn,no,cloudy,19.4,34.29,0,35070.69,30373.59,57170.72,0,20373.59,7.094390891,181.7901769
2024/10/20 05:42,autumn,no,cloudy,20.3,40,1128.6,33675.16,27514.85,31963.38,7365.57,10181.28,7.119736471,180.5057236
2024/10/20 09:55,autumn,no,sunny,18.3,34,0,28548.05,23622.87,27951.08,5856.43,7798.43,7.083661637,181.1822043
2024/10/20 10:13,autumn,no,sunny,20.9,37.78,0,0,37750,147225,0,27750,7.12031854,180.006953
2024/10/20 14:36,autumn,no,cloudy,24,34,0,0,33950,46172,0,23950,7.083661637,181.1822043
2024/10/20 19:49,autumn,no,sunny,22.7,48.78,1128.6,49029.57,48150.21,95521.62,0,38150.21,7.072294252,186.4925199
2024/10/20 22:58,autumn,no,cloudy,24.7,44.44,1128.6,45874.75,44400,188316.65,0,34400,7.092908778,182.9726624
2024/10/21 00:14,autumn,no,cloudy,22.2,34,1054.94,28252.92,23566.04,27248.1,6151.56,7449.15,7.083661637,181.1822043
2024/10/21 03:21,autumn,no,rainy,17.5,68,0,0,54360,0,0,44360,7.085589265,180.6825471
2024/10/21 05:42,autumn,no,sunny,22.7,48,1125.74,8198.27,9855.98,0,9763.67,0,7.053652628,186.2491642
2024/10/21 09:55,autumn,no,sunny,22.6,68,0,0,47565,0,0,37565,7.085589265,180.6825471
2024/10/21 10:13,autumn,no,sunny,17.6,34,0,0,33950,81480,0,23950,7.083661637,181.1822043
2024/10/21 14:36,autumn,no,rainy,22.1,41.46,0,42642.61,41186.77,80975.82,0,31186.77,7.109350165,181.0882149
2024/10/21 19:49,autumn,no,rainy,24.4,41.46,0,0,41450,69967.6,0,31450,7.109350165,181.0882149
2024/10/21 22:58,autumn,no,rainy,22.4,44.44,0,34549.72,29926.64,28763.65,11280.03,8691.6,7.092908778,182.9726624
2024/10/22 00:14,autumn,no,sunny,21.8,26.67,0,26400.03,23275.5,43599.47,0,13275.5,7.166766375,177.8535935
2024/10/22 03:21,autumn,no,sunny,18.5,26.67,577.35,14294.47,16821.67,5616.5,7816.22,0,7.166766375,177.8535935
2024/10/22 05:42,autumn,no,cloudy,19.3,68,1684.33,20006.41,25874.26,0,23782.6,0,7.085589265,180.6825471
2024/10/22 09:55,autumn,no,sunny,20.2,68,1684.33,14572.19,17718.47,0,17718.47,0,7.085589265,180.6825471
2024/10/22 10:13,autumn,no,cloudy,18.8,48,0,16180.08,22179.92,0,15999.19,0,7.053652628,186.2491642
2024/10/22 14:36,autumn,no,sunny,20.6,26.67,0,26400.03,26650,77534.97,0,16650,7.166766375,177.8535935
2024/10/22 19:49,autumn,no,cloudy,24.4,24,0,23606.8,17222.2,28146.99,722.12,6500.08,7.152290173,177.2606736
2024/10/22 22:58,autumn,no,rainy,22,34,1052.66,28253.52,23566.21,27249.61,6150.97,7449.91,7.083661637,181.1822043
2024/10/23 00:14,autumn,no,rainy,22.8,44.44,1120.05,45874.75,44400,126165.2,0,34400,7.092908778,182.9726624
2024/10/23 03:21,autumn,no,rainy,18.7,68,0,0,33975,0,0,23975,7.085589265,180.6825471
2024/10/23 05:42,autumn,no,sunny,17.2,80,0,23838.58,32126.42,0,27348.53,0,7.118246208,179.7586794
2024/10/23 09:55,autumn,no,rainy,22.1,34.29,0,0,34250,88365,0,24250,7.094390891,181.7901769
2024/10/23 10:13,autumn,no,sunny,21.9,26.67,0,0,18655,0,0,8655,7.166766375,177.8535935
2024/10/23 14:36,autumn,no,rainy,24.4,24,0,24334.93,23465.88,46083.2,0,13465.88,7.152290173,177.2606736
2024/10/23 19:49,autumn,no,rainy,24.2,26.67,0,25095.46,19347.11,30177.43,1294.57,8062.54,7.166766375,177.8535935
2024/10/23 22:58,autumn,no,cloudy,20.2,80,0,0,39975,0,0,29975,7.118246208,179.7586794
2024/10/24 00:14,autumn,no,cloudy,21.4,48,1117.26,15743.55,21499.18,0,16092.11,0,7.053652628,186.2491642
2024/10/24 03:21,autumn,no,cloudy,18.4,37.78,0,0,26425,0,0,16425,7.12031854,180.006953
2024/10/24 05:42,autumn,no,rainy,17.1,68,1675.9,22626.21,30057.89,0,23389.51,0,7.085589265,180.6825471
2024/10/24 09:55,autumn,no,cloudy,21.4,40,0,0,39950,75106,0,29950,7.119736471,180.5057236
2024/10/24 10:13,autumn,no,cloudy,17.2,57.14,1556.28,58080.33,50344.94,94436.45,0,40344.94,7.071370339,184.2703582
2024/10/24 14:36,autumn,no,cloudy,23.8,37.78,1117.26,38776.32,37750,107331.41,0,27750,7.12031854,180.006953
2024/10/24 19:49,autumn,no,sunny,20.1,68,0,0,27180,0,0,17180,7.085589265,180.6825471
2024/10/24 22:58,autumn,no,rainy,23.1,34.29,0,0,34250,88365,0,24250,7.094390891,181.7901769
2024/10/15 00:14,autumn,no,sunny,22,48.78,0,0,48750,113685,0,38750,7.072294252,186.4925199
2024/10/15 03:21,autumn,no,cloudy,22,48,1143.23,13930.77,18491,0,16358.91,0,7.053652628,186.2491642
2024/10/15 05:42,autumn,no,cloudy,20,24,0,0,23950,45026,0,13950,7.152290173,177.2606736
2024/10/15 09:55,autumn,no,rainy,20.8,24,571.62,20086.9,16600.15,19263.33,4216.02,2384.13,7.152290173,177.2606736
2024/10/15 10:13,autumn,no,cloudy,20.2,24,571.62,16436.21,15796.48,11263.69,6749.2,0,7.152290173,177.2606736
2024/10/15 14:36,autumn,no,cloudy,22.6,68,1714.85,19994.28,25855.87,0,23777.59,0,7.085589265,180.6825471
2024/10/15 19:49,autumn,no,sunny,22.6,68,1714.85,25171.59,34268.56,0,22963.92,1419.88,7.085589265,180.6825471
2024/10/15 22:58,autumn,no,sunny,19.4,26.67,589.95,24967.15,19313.56,29749.33,1422.88,7902.07,7.166766375,177.8535935
2024/10/26 00:14,autumn,no,rainy,22.2,29.27,0,22069.44,19800.09,17917.48,7636.73,2235.27,7.139341546,178.2608007
2024/10/26 03:21,autumn,no,rainy,18.2,48,0,0,23975,0,0,13975,7.053652628,186.2491642
2024/10/26 05:42,autumn,no,rainy,19.3,24,555.86,24334.93,19978.16,36561.05,0,9978.16,7.152290173,177.2606736
2024/10/26 09:55,autumn,no,cloudy,20,80,0,26828.37,37131.63,0,26853.77,450.69,7.118246208,179.7586794
2024/10/26 10:13,autumn,no,rainy,20,48,0,17929.05,25225.95,0,15701.99,0,7.053652628,186.2491642
2024/10/26 14:36,autumn,no,cloudy,22.8,24,0,24334.93,23465.88,46083.2,0,13465.88,7.152290173,177.2606736
2024/10/26 19:49,autumn,no,cloudy,22.8,44.44,0,45874.75,38304.61,71220.65,0,28304.61,7.092908778,182.9726624
2024/10/26 22:58,autumn,no,cloudy,23.9,80,0,29744.05,42210.95,0,26393.49,5927.46,7.118246208,179.7586794
2024/10/27 00:14,autumn,no,rainy,17,48,0,0,28770,0,0,18770,7.053652628,186.2491642
2024/10/27 03:21,autumn,no,sunny,19.6,40,1108.99,33680.64,27516.19,31976.19,7360.09,10188.1,7.119736471,180.5057236
2024/10/27 05:42,autumn,no,rainy,17.8,37.78,0,0,37750,67950,0,27750,7.12031854,180.006953
2024/10/27 09:55,autumn,no,rainy,22.2,68,0,0,27180,0,0,17180,7.085589265,180.6825471
2024/10/27 10:13,autumn,no,sunny,17.4,40,1108.99,33680.64,27516.19,31976.19,7360.09,10188.1,7.119736471,180.5057236
2024/10/27 14:36,autumn,no,rainy,20.1,34,0,0,33950,63826,0,23950,7.083661637,181.1822043
2024/10/27 19:49,autumn,no,rainy,19.1,37.78,0,0,37750,67950,0,27750,7.12031854,180.006953
2024/10/27 22:58,autumn,no,cloudy,19,24,0,23606.8,17222.2,28146.99,722.12,6500.08,7.152290173,177.2606736
2024/10/28 00:14,autumn,no,cloudy,21.3,24,0,24334.93,23465.88,46083.2,0,13465.88,7.152290173,177.2606736
2024/10/28 03:21,autumn,no,rainy,20.4,80,0,0,31980,0,0,21980,7.118246208,179.7586794
2024/10/28 05:42,autumn,no,sunny,19.1,44.44,1106.3,45874.75,44400,95098.95,0,34400,7.092908778,182.9726624
2024/10/28 09:55,autumn,no,cloudy,18.4,48,0,12536.09,16233.91,0,15622.03,0,7.053652628,186.2491642
2024/10/28 10:13,autumn,no,sunny,20.9,41.46,1106.3,38854.15,29092.26,42364.89,3772.86,15349.83,7.109350165,181.0882149
2024/10/28 14:36,autumn,no,cloudy,23.1,44.44,0,45874.75,44400,158365.25,0,34400,7.092908778,182.9726624
2024/10/28 19:49,autumn,no,rainy,21.1,37.78,0,0,37750,67950,0,27750,7.12031854,180.006953
2024/10/28 22:58,autumn,no,cloudy,20,44.44,0,45874.75,38304.61,71220.65,0,28304.61,7.092908778,182.9726624
2024/10/29 00:14,autumn,no,rainy,22.8,44.44,0,0,44400,111000,0,34400,7.092908778,182.9726624
2024/10/29 03:21,autumn,no,rainy,17.1,24,0,0,23950,45026,0,13950,7.152290173,177.2606736
2024/10/29 05:42,autumn,no,cloudy,19.5,40,0,34000.32,27572.51,32709.17,7040.41,10564.1,7.119736471,180.5057236
2024/10/29 09:55,autumn,no,cloudy,19,34,0,28548.05,23622.87,27951.08,5856.43,7798.43,7.083661637,181.1822043
2024/10/29 10:13,autumn,no,rainy,22.9,80,0,0,39975,0,0,29975,7.118246208,179.7586794
2024/10/29 14:36,autumn,no,rainy,23.8,48.78,0,0,48750,50895,0,38750,7.072294252,186.4925199
2024/10/29 19:49,autumn,no,rainy,23.8,24,0,0,23950,32572,0,13950,7.152290173,177.2606736
2024/10/29 22:58,autumn,no,cloudy,21,26.67,0,7891.67,10763.33,0,9055.24,0,7.166766375,177.8535935
2024/10/30 00:14,autumn,no,rainy,22.2,48,0,0,38360,0,0,28360,7.053652628,186.2491642
2024/10/30 03:21,autumn,no,rainy,20.8,44.44,0,0,44400,17760,0,34400,7.092908778,182.9726624
